0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
0,1657005998,226525361,1168,BEARING,8,0,0,1,13.301,0,39.375,62.191,-85.07,COMPASS,3,12.2,0.6,0.3,GNSS,8,0,1,11,33.64643,72.99705,530.8,0.026,29.8
